2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1470
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1478
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1483
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1488
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1496
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1496
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1497
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1581
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1632
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1646
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1759
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1760
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1777
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1849
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1852
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1859
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1899
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1921
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1940
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1943
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1950
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 2019
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 2258
2025-05-20 9:25:25 - PHP Notice:  Undefined variable: href_gl_mapping_account in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 68
2025-05-20 9:25:25 - PHP Notice:  Undefined index: gl_mapping_account in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 68
2025-05-20 9:25:25 - PHP Notice:  Undefined variable: href_tool_dashboard in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 231
2025-05-20 9:25:26 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 19
2025-05-20 9:25:26 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 19
2025-05-20 9:25:26 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 19
2025-05-20 9:25:26 - PHP Notice:  Undefined variable: partner_id in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 43
2025-05-20 9:25:26 - PHP Notice:  Undefined variable: partner_id in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 43
2025-05-20 9:25:26 - PHP Notice:  Undefined variable: column_right in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 104
2025-05-20 9:25:28 - PHP Notice:  Undefined variable: href_gl_mapping_account in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 68
2025-05-20 9:25:28 - PHP Notice:  Undefined index: gl_mapping_account in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 68
2025-05-20 9:25:28 - PHP Notice:  Undefined variable: href_tool_dashboard in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 231
